DATAFLOW,LAST UPDATE,freq,c_birth,isced11,barrier,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Spain,2021,516.0,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Finland,2021,47.2,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,France,2021,356.9,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Croatia,2021,36.9,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Hungary,2021,35.5,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Ireland,2021,82.5,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Italy,2021,351.5,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Lithuania,2021,8.2,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Luxembourg,2021,11.4,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Latvia,2021,7.6,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Malta,2021,12.6,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Netherlands,2021,104.7,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Norway,2021,55.5,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Poland,2021,10.7,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Portugal,2021,52.9,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Romania,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Sweden,2021,65.6,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Slovenia,2021,23.7,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 25 to 54 years,Males,Thousand persons,Slovakia,2021,10.2,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Austria,2021,46.5,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Belgium,2021,39.7,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Bulgaria,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Switzerland,2021,65.8,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Cyprus,2021,3.4,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Czechia,2021,24.9,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Germany,2021,127.0,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Denmark,2021,10.0,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Estonia,2021,9.1,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Greece,2021,26.2,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Spain,2021,102.7,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Finland,2021,5.2,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,France,2021,243.2,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Croatia,2021,32.6,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Hungary,2021,15.7,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Ireland,2021,15.0,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Italy,2021,116.7,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Lithuania,2021,22.3,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Luxembourg,2021,5.4,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Latvia,2021,37.8,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Malta,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Netherlands,2021,59.1,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Norway,2021,11.8,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Poland,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Portugal,2021,11.3,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Romania,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Sweden,2021,32.0,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Slovenia,2021,8.3,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Females,Thousand persons,Slovakia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Austria,2021,55.9,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Belgium,2021,45.3,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Bulgaria,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Switzerland,2021,73.1,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Cyprus,2021,3.0,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Czechia,2021,20.1,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Germany,2021,197.2,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Denmark,2021,12.6,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Estonia,2021,11.5,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Greece,2021,22.3,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Spain,2021,100.0,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Finland,2021,7.4,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,France,2021,260.3,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Croatia,2021,29.4,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Hungary,2021,8.6,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Ireland,2021,20.6,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Italy,2021,79.0,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Lithuania,2021,18.2,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Luxembourg,2021,6.9,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Latvia,2021,23.9,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Malta,2021,2.4,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Netherlands,2021,52.8,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Norway,2021,15.8,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Poland,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Portugal,2021,15.7,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Romania,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Sweden,2021,35.9,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Slovenia,2021,18.4,,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),None,From 55 to 74 years,Males,Thousand persons,Slovakia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),No suitable job available,From 15 to 24 years,Females,Thousand persons,Austria,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),No suitable job available,From 15 to 24 years,Females,Thousand persons,Belgium,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),No suitable job available,From 15 to 24 years,Females,Thousand persons,Czechia,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),No suitable job available,From 15 to 24 years,Females,Thousand persons,Denmark,2021,,u,
ESTAT:LFSO_21OBST01(1.0),12/12/24 23:00:00,Annual,Foreign country,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),No suitable job available,From 15 to 24 years,Females,Thousand persons,Estonia,2021,,u,
